email_id,subject,body,label,dataset_id,thread_id,sender_group,timestamp
D1_1343,Double your Bitcoin in 24 hours with guaranteed returns! - Ref #143,Invest in our revolutionary crypto automated bot and earn 200% daily ROI guaranteed. Click here to deposit funds! (Tracking code: TRK-243),spam,business_intent,TH_113,GRP_4,2026-01-06T14:01:00+00:00
D1_1344,Low cost SEO services - Rank #1 on Google in 3 days! - Ref #144,"Dear Website Owner, We offer guaranteed top search engine rankings for only $49/month. Contact us now for a free quote! (Tracking code: TRK-244)",spam,business_intent,TH_114,GRP_5,2026-01-06T17:08:00+00:00
D1_1345,Get rich quick with work from home opportunity! - Ref #145,Earn $500 per hour typing emails from home! No experience required! Sign up today and get an instant $100 bonus! (Tracking code: TRK-245),spam,business_intent,TH_100,GRP_1,2026-01-06T20:15:00+00:00
D1_1346,Refinance your mortgage with 0% interest rate today! - Ref #146,Pre-approved mortgage refinancing offer! Lower your monthly payments to zero! Click here to claim your quote! (Tracking code: TRK-246),spam,business_intent,TH_101,GRP_2,2026-01-06T23:22:00+00:00
D1_1347,Unclaimed inheritance fund of $5.5 Million waiting for you - Ref #147,"Dear Friend, I am a barrister representing a deceased client with your surname. Contact me to transfer $5.5M to your account. (Tracking code: TRK-247)",spam,business_intent,TH_102,GRP_3,2026-01-07T02:29:00+00:00
D1_1348,"CONGRATULATIONS! You have won $10,000,000 cash prize! - Ref #148","Dear Lucky Winner, Claim your mega cash jackpot prize now by clicking this link and providing your credit card details immediately! (Tracking code: TRK-248)",spam,business_intent,TH_103,GRP_4,2026-01-07T05:36:00+00:00
D1_1349,Exclusive discount on cheap pharmaceuticals & online degrees! - Ref #149,Buy discount medications and earn an accredited university diploma online in 24 hours without exams! Limited time offer! (Tracking code: TRK-249),spam,business_intent,TH_104,GRP_5,2026-01-07T08:43:00+00:00
D1_1350,Urgent wire transfer request from CEO - Ref #150,"Hello, I am currently in a meeting and need you to urgently transfer $5,000 via gift cards or wire transfer to this bank account. (Tracking code: TRK-250)",spam,business_intent,TH_105,GRP_1,2026-01-07T11:50:00+00:00
D1_1351,Double your Bitcoin in 24 hours with guaranteed returns! - Ref #151,Invest in our revolutionary crypto automated bot and earn 200% daily ROI guaranteed. Click here to deposit funds! (Tracking code: TRK-251),spam,business_intent,TH_106,GRP_2,2026-01-07T14:57:00+00:00
D1_1352,Low cost SEO services - Rank #1 on Google in 3 days! - Ref #152,"Dear Website Owner, We offer guaranteed top search engine rankings for only $49/month. Contact us now for a free quote! (Tracking code: TRK-252)",spam,business_intent,TH_107,GRP_3,2026-01-07T18:04:00+00:00
D1_1353,Get rich quick with work from home opportunity! - Ref #153,Earn $500 per hour typing emails from home! No experience required! Sign up today and get an instant $100 bonus! (Tracking code: TRK-253),spam,business_intent,TH_108,GRP_4,2026-01-07T21:11:00+00:00
D1_1354,Refinance your mortgage with 0% interest rate today! - Ref #154,Pre-approved mortgage refinancing offer! Lower your monthly payments to zero! Click here to claim your quote! (Tracking code: TRK-254),spam,business_intent,TH_109,GRP_5,2026-01-08T00:18:00+00:00
D1_1355,Unclaimed inheritance fund of $5.5 Million waiting for you - Ref #155,"Dear Friend, I am a barrister representing a deceased client with your surname. Contact me to transfer $5.5M to your account. (Tracking code: TRK-255)",spam,business_intent,TH_110,GRP_1,2026-01-08T03:25:00+00:00
D1_1356,"CONGRATULATIONS! You have won $10,000,000 cash prize! - Ref #156","Dear Lucky Winner, Claim your mega cash jackpot prize now by clicking this link and providing your credit card details immediately! (Tracking code: TRK-256)",spam,business_intent,TH_111,GRP_2,2026-01-08T06:32:00+00:00
D1_1357,Exclusive discount on cheap pharmaceuticals & online degrees! - Ref #157,Buy discount medications and earn an accredited university diploma online in 24 hours without exams! Limited time offer! (Tracking code: TRK-257),spam,business_intent,TH_112,GRP_3,2026-01-08T09:39:00+00:00
D1_1358,Urgent wire transfer request from CEO - Ref #158,"Hello, I am currently in a meeting and need you to urgently transfer $5,000 via gift cards or wire transfer to this bank account. (Tracking code: TRK-258)",spam,business_intent,TH_113,GRP_4,2026-01-08T12:46:00+00:00
D1_1359,Double your Bitcoin in 24 hours with guaranteed returns! - Ref #159,Invest in our revolutionary crypto automated bot and earn 200% daily ROI guaranteed. Click here to deposit funds! (Tracking code: TRK-259),spam,business_intent,TH_114,GRP_5,2026-01-08T15:53:00+00:00
